タイトーステーション 千歳店,北海道千歳市北栄2−12−5
キャッツアイ新札幌店,北海道札幌市厚別区厚別東五条1ー1−10
キャッツアイ清田店,北海道札幌市清田区清田1条1−20−1
キャッツアイ新川店,北海道札幌市北区新川二条7丁目1ー7
キャッツアイ東苗穂店,北海道札幌市東区東苗穂6条2丁目1−25
キャッツアイ恵庭店,北海道恵庭市住吉町2丁目9−1
キャッツアイミュンヘン大橋店,北海道札幌市豊平区平岸1条23丁目801−1
namco札幌エスタ店,北海道札幌市中央区北5条西2-1-1札幌エスタ9F
キャッツアイ篠路店,北海道札幌市北区篠路1条4丁目6ー30
SOYUGameField旭川西店,北海道旭川市緑町23-2161-3イオンモール旭川西3F
ラウンドワン函館店,北海道函館市西桔梗町848−11
ラウンドワン旭川店,北海道旭川市永山三条1−4−7
ラウンドワン札幌北21条店,北海道札幌市東区北二十一条東1−1−21
ラウンドワン札幌白石本通店,北海道札幌市白石区本通16丁目北1−50
ソユーゲームフィールド発寒,北海道札幌市西区発寒8条12丁目1 イオン札幌発寒SC3F
ソユーゲームフィールド苗穂店,北海道札幌市東区東苗穂2条3-1-1 イオンモール札幌苗穂2F
ソユーゲームフィールド旭川駅前店,北海道旭川市宮下通7−2−5ｲｵﾝﾓｰﾙ旭川駅前4F
ラウンドワン札幌すすきの店,北海道札幌市中央区南五条西3-6-1
タイトーステーション 札幌狸小路2丁目店,北海道札幌市中央区南3条西2丁目−14
ゲームランド新さっぽろ,北海道札幌市厚別区中央2条5丁目7−3 カテプリさっぽろ3階
GiGO八戸,青森県八戸市城下4-25-14
GiGO弘前,青森県弘前市末広1-3-3
ゲームフェスタミタマ店,青森県弘前市駅前町5-5
ソユースペースファンタジーインフィニ,青森県弘前市城東北3−10−1さくら野百貨店弘前店4F
ユーズランド下田店,青森県上北郡おいらせ町中野平40−1イオンモール下田1F
ゲームランドつがる柏店,青森県つがる市柏稲盛幾世41イオンモールつがる柏2F
ラウンドワン青森店,青森県青森市浜田3−1−1
ゲームフィールド弘前樋の口店,青森県弘前市樋の口二丁目9−6イオンタウン弘前樋の口店
ソユーゲームフィールド青森店,青森県青森市浜田1-14-1イトーヨーカドー青森店2F
ソユーゲームフィールド八戸店,青森県八戸市沼館4-7-112八戸ピアドゥB棟2F
BINGO一関,岩手県一関市山目字中野92−1
GiGO水沢,岩手県奥州市水沢区佐倉河字鎧田4-1
タイトーステーション 盛岡マッハランド店,岩手県盛岡市上堂1−2−38マッハランド内
ゲームランド盛岡店,岩手県盛岡市前潟4−7−1イオンモール盛岡2F
アミューズメントゾーン北上店,岩手県北上市本通2-2-1さくら野北上店4F
G3ポロスイオンタウン北上店,岩手県北上市里分四地割20番地1
ラウンドワン盛岡店,岩手県盛岡市盛岡駅西通2−10−35
ソユーファミリーゲームフィールド花巻店,岩手県花巻市高木第16地割68−6 銀河モール1F
テクノワールド,岩手県奥州市江刺区愛宕字梁川127-1
ソユーゲームフィールド盛岡南,岩手県盛岡市本宮7-1-1ｲｵﾝﾓｰﾙ盛岡南1F
ソユーゲームフィールド釜石店,岩手県釜石市港町2−1−1イオンタウン釜石店3F
GiGO佐沼,宮城県登米市迫町佐沼字中江2-5-8
GiGO名取,宮城県名取市飯野坂字土城堀57-1
タイトーステーション 仙台名掛丁店,宮城県仙台市青葉区中央1−7−13
ゲームコーナー東部,宮城県仙台市若林区六丁の目中町26-60 斎喜東部ビル2F
タイトーステーション 仙台クリスロード店,宮城県仙台市青葉区中央2−3−25
GiGO石巻,宮城県石巻市大街道東4-1-45
THE 3RD PLANET BiVi仙台店,宮城県仙台市宮城野区榴岡2-1-25
タイトーステーション 仙台ベガロポリス店,宮城県仙台市太白区西多賀5−24−1ベガロポリス内
namcoイオンモール名取店,宮城県名取市杜せきのした5-3-1イオンモール名取2F
プラサカプコン石巻店,宮城県石巻市茜平4丁目104番地 ｲｵﾝ石巻ｼｮｯﾋﾟﾝｸﾞｾﾝﾀｰ2F
ビーカム松森店,宮城県仙台市泉区松森字斎兵衛58−1
ゲームランド佐沼店,宮城県登米市南方町新島前46−1イオンタウン佐沼SC
ラウンドワン仙台苦竹店,宮城県仙台市宮城野区苦竹1−7−10
スーパーノバ仙台利府,宮城県宮城郡利府町加瀬字新前谷地55−1
GAMEBANK仙台泉店,宮城県仙台市泉区大沢2−5−4
GiGO仙台コロナワールド,宮城県仙台市宮城野区福室字田中前1番53-1
ゲームフィールド仙台長町店,宮城県仙台市太白区長町7丁目20番3号ザ・モール仙台長町店3階
スーパーノバイオン仙台中山,宮城県仙台市泉区南中山1−35−57別館3F
GiGO仙台,宮城県仙台市青葉区中央2−5−5三経60ビル
SOYU GAME FIELD古川店,宮城県大崎市古川沢田字筒場浦15番地イオンタウン古川内
アピナ新利府 北館店,宮城県宮城郡利府町利府字新屋田前22イオンモール新利府北館2
GiGO秋田,秋田県秋田市茨島1-1-16
SOYUGameField御所野店,秋田県秋田市御所野地蔵田1-1-1イオンモール秋田2F
namcoイオンタウン大館西店,秋田県大館市根下戸新町18-121イオンタウン大館西内
ラウンドワン秋田店,秋田県秋田市卸町1−1−2
プラサカプコン大曲店,秋田県大仙市和合字坪立177イオン大曲SC2F
プレイランドソピアいとくアクロス能代店,秋田県能代市字寺向70いとくアクロス能代店内
ゲームフィールド十文字店,秋田県横手市十文字町仁井田字東22-1スーパーモールラッキー内
ゲームフィールド鷹巣店,秋田県北秋田市栄字前綱76 いとく鷹巣SC内
SOYUGameField能代店,秋田県能代市鰄渕字古屋布1番イオンタウン能代内
SOYUGameField大館店,秋田県大館市御成町三丁目7番58号いとく大館SC3階
GiGO北山形,山形県山形市北町1-3-20
GiGO米沢,山形県米沢市大字花沢字タナコ原177
ビーカム成沢店,山形県山形市成沢西5−3−27
ソユーゲームフィールド三川店,山形県東田川郡三川町大字猪子字和田庫128−1イオン三川1F
セガ庄内,山形県東田川郡三川町猪字大堰端326番地6
アピナ鶴岡店,山形県鶴岡市文下字広野1−1
ソユーゲームフィールド天童店,山形県天童市芳賀タウン北4−1−1 イオンモール天童2F
スタジオプリモ山形店,山形県山形市城南町1−1−1 霞城セントラル2F
GiGO小名浜,福島県いわき市小名浜林城字塚前18-1
GiGO日和田,福島県郡山市日和田町字西中島7-1
GiGO白河,福島県白河市新高山1-1 メガステージ白河内
GiGO福島,福島県福島市本内中井1-2
セガワールド勿来,福島県いわき市勿来町四沢字鍵田13
THE 3RD PLANET ピボット福島店,福島県福島市栄町1-1 パワーシティーピボット内
スーパーノバ福島,福島県福島市黒岩字中島7-2
SOYU E−STUDIO須賀川店,福島県須賀川市古河105イオンタウン須賀川B棟内
G3ポロス原町店,福島県南相馬市原町区北原本屋敷188
ラウンドワン福島店,福島県福島市太田町14-18
ラウンドワン郡山店,福島県郡山市向河原町4−55
嶺宝スポーツセンター,福島県いわき市小名浜住吉折返2−2
タイトーF郡山オリエントパーク店,福島県郡山市安積町荒井字大久保35−1
ソユーゲームフィールド小名浜店,福島県いわき市小名浜字辰巳町79イオンモールいわき小名浜3F
GiGO日立,茨城県日立市田尻町3-26-1
GiGO霞ヶ浦,茨城県稲敷市西代1473-1
GAME PADDOCK+1,茨城県古河市小堤1916−1
ピンクパンサー下妻店,茨城県下妻市小島884-10
ゲームパニックつくば,茨城県土浦市中村東1-1-1サンタスワールド内
あそびのひろば 鹿嶋店,茨城県鹿嶋市宮中290−1ショッピングセンターチェリオ1階
ピンクパンサー水戸赤塚店,茨城県水戸市河和田1-1
ユーズランド水戸内原店,茨城県水戸市内原2−1イオンモール水戸内原2F
GiGO水戸,茨城県水戸市宮町1-7-44コムボックス310
ピンクパンサーつくばみらい店,茨城県つくばみらい市陽光台1-14-1
アミューズビバ,茨城県ひたちなか市東大島2−11−11
ピンクパンサー日立店,茨城県日立市東多賀町5-10-10
GiGO石岡,茨城県石岡市東大橋中峯1976-1
GiGO龍ヶ崎,茨城県龍ケ崎市藤ケ丘4-2-8
ピンクパンサー水戸けやき台店,茨城県水戸市酒門町3276-1
namcoiiasつくば店,茨城県つくば市研究学園5-19 iiasつくば店2F2190
楽市楽座イオンモール土浦店,茨城県土浦市上高津367イオンモール土浦SC3階
SOYU TOY'S NY 守谷店,茨城県守谷市百合ヶ丘3-249-1 イオンタウン守谷2F
スタジオプリモ水戸店,茨城県水戸市宮町1−2−4マイム1F
GiGO水戸南,茨城県水戸市千波町2017−1
ピンクパンサー土浦店,茨城県土浦市木田余4585−3
ゲームメガつくば店,茨城県つくば市小野崎177−2
GiGO 宇都宮,栃木県宇都宮市東宿郷5-1-7
GiGO小山,栃木県小山市東城南1-1-18
GiGO西那須野,栃木県那須塩原市南郷屋2-106-27
GiGO日光,栃木県日光市芹沼1448-1
ナムコプラボ宇都宮店,栃木県宇都宮市簗瀬町1606−1 P&Dビル
シーサイドリゾートアミューズメントパーク,栃木県宇都宮市睦町7−3
INTER PARK+1宇都宮,栃木県宇都宮市インターパーク6−5−1
大田原スポーツランド,栃木県那須塩原市一区町104−60
タイトーステーション 宇都宮ベルモール店,栃木県宇都宮市陽東6−2−1ベルモール内2F
ラウンドワン宇都宮店,栃木県宇都宮市江曽島町2072−1
