ジョジョの奇妙な冒険 ラストサバイバー オリジナルグッズ Getキャンペーン！ 第1弾,住所
namco札幌エスタ,北海道札幌市中央区北五条西2-1-1　札幌エスタ9F
ソユーゲームフィールド旭川駅前,北海道旭川市宮下通7-2-5　イオンモール旭川駅前4F
ラウンドワン札幌すすきの,北海道札幌市中央区南五条西3-6-1
ソユースペースファンタジーインフィニ,青森県弘前市城東北3-10-1　さくら野百貨店弘前店4F
ユーズランド下田,青森県上北郡おいらせ町中野平40-1　イオンモール下田1F
ソユーゲームフィールド青森,青森県青森市浜田1-14-1　イトーヨーカドー青森店2F
ソユーゲームフィールド八戸,青森県八戸市沼館4-7-112　ピアドゥB棟2F
アミューズメントゾーン北上,岩手県北上市本通り2-2-1　さくら野百貨店北上店4F
ソユーゲームフィールド盛岡南,岩手県盛岡市本宮7-1-1　イオンモール盛岡南1F
ソユーゲームフィールド釜石,岩手県釜石市港町2-51-41　イオンタウン釜石3F
タイトーステーション仙台名掛丁,宮城県仙台市青葉区中央1-7-13
ゲームコーナー東部,宮城県仙台市若林区六丁の目中町26-60　斎喜東部ビル
ラウンドワン仙台苦竹,宮城県仙台市宮城野区苦竹1-7-10
スーパーノバ仙台利府,宮城県宮城郡利府町加瀬字新前谷地55-1　利府ペアガーデン内
GAME BANK 泉,宮城県仙台市泉区大沢2-5-4
ゲームフィールド仙台長町,宮城県仙台市太白区長町7-20-3　ザ・モール仙台長町3F
スーパーノバイオン仙台中山,宮城県仙台市泉区南中山1-35-57　イオン仙台中山SC　イオン仙台中山店別館3F
ソユーゲームフィールド御所野,秋田県秋田市御所野地蔵田1-1-1　イオンモール秋田2F
namcoイオンタウン大館西,秋田県大館市根下戸新町18-121　イオンタウン大館西内
ゲームフィールド十文字,秋田県横手市十文字町仁井田字東22-1　スーパーモールラッキー内
スーパーノバ福島,福島県福島市黒岩字中島7-2
namcoイオンタウン郡山,福島県郡山市松木町2-88　イオンタウン郡山内
ソユーエンターテイメントスタジオ須賀川,福島県須賀川市古河105　イオンタウン須賀川B棟内
スーパーノバ会津インター,福島県会津若松市町北町上荒久田字宮下142
ソユーゲームフィールド小名浜,福島県いわき市小名浜字辰巳町79　イオンモールいわき小名浜3F
ユーズランド水戸内原,茨城県水戸市中原町字西135　イオンモール水戸内原2F
アミューズビバ,茨城県ひたちなか市東大島2-11-11
フリスポ,茨城県筑西市神分472
シーサイドリゾートアミューズメントパーク,栃木県宇都宮市睦町7-3
namco宇都宮,栃木県宇都宮市簗瀬町1606-1　フェドラP＆D UTSUNOMIYA
