shop,address,count,shopid,番号 更新時間ノーマル/レア/UTブースター,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GiGO入間,埼玉県入間市東藤沢2-18 ,4,shop_id=1019,01 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),02 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),03 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),04 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08)
ラウンドワンスタジアム入間店,埼玉県入間市 小谷田3丁目7番25号,4,shop_id=9973,01 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),02 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),03 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),04 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08)
サープラ八潮あそびタウン,埼玉県八潮市大瀬 1-1-3 フレスポ八潮3F,2,shop_id=2997,01 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),02 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08)
アドアーズ和光,埼玉県和光市本町3-5 MillionAnnex和光1-3F,2,shop_id=11616,01 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),02 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08)
タイトーステーション和光店,埼玉県和光市丸山台１－４－５ タイトーステーション和光,2,shop_id=6433,01 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),02 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08)
キャロム坂戸,埼玉県坂戸市関間2-151-1 ,2,shop_id=11707,01 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),02 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08)
GiGO 川口,埼玉県川口市東領家2-2-10 ,2,shop_id=3886,01 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),02 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08)
ゲームシティ川口店,埼玉県川口市栄町1-10-5 ,4,shop_id=11809,01 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),02 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),03 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),04 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08)
シルクハット 川口,埼玉県川口市栄町3-1-16 イート川口ビル4階,4,shop_id=10104,01 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),02 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),03 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),04 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08)
アピナ川越店,埼玉県川越市泉町1-1 ウニクス南古谷シネマ棟1階,4,shop_id=11341,01 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),02 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),03 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),04 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08)
アミューズランドモナコ川越店,埼玉県川越市新富町2-4-1 関口池田ビル1F,2,shop_id=11208,01 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason09),02 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason09)
タイトーFステーションクレアモール川越店,埼玉県川越市新富町2-1-13 カシーラ川越1Fから4F,4,shop_id=542,01 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),02 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),03 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),04 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08)
ベネクス川越,埼玉県川越市大仙波340-1 ,2,shop_id=11708,01 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),02 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08)
タイトーFステーション マルイファミリー志木店,埼玉県志木市本町5-26-1 マルイファミリー志木店 7F ,2,shop_id=10311,01 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),02 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08)
ギガステーション戸田店,埼玉県戸田市美女木９４３－７ ギガステーション戸田,4,shop_id=8325,01 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),02 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),03 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),04 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08)
モーリーファンタジー北戸田店,埼玉県戸田市美女木東１－３－１ イオン北戸田２階,2,shop_id=2253,01 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),02 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08)
GiGO所沢,埼玉県所沢市日吉町8-1 GiGO所沢,4,shop_id=6439,01 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),02 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),03 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),04 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08)
キャロム所沢店,埼玉県所沢市下安松969-1 ,2,shop_id=11783,01 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),02 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08)
タイトーステーション　所沢店,埼玉県所沢市日吉町３番７号 スカイビュウビル１、２Ｆ,2,shop_id=3298,01 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),02 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason06)
アミュージアム新座店,埼玉県新座市東北２－３２－１２ イオン新座３Ｆ,2,shop_id=3068,01 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),02 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08)
ユーズランド春日部店,埼玉県春日部市下柳４２０－１ イオンモール春日部２Ｆ,4,shop_id=8487,01 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),02 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),03 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),04 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08)
埼玉レジャーランド春日部店,埼玉県春日部市増富谷際163-1 ,6,shop_id=1841,01 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),02 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),03 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),04 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),05 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),06 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08)
ラウンドワンスタジアム朝霞店,埼玉県朝霞市膝折町2丁目16-10 ,2,shop_id=9975,01 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),02 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08)
GiGO花園,埼玉県深谷市荒川359 ,4,shop_id=197,01 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),02 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),03 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),04 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08)
モンテカルロ深谷店,埼玉県深谷市西島町3-1-2 ,2,shop_id=11779,01 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),02 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08)
GiGO籠原,埼玉県熊谷市美土里町1-169 ,2,shop_id=7519,01 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),02 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08)
SOYU Game Field熊谷店,埼玉県熊谷市銀座2-245 ショッピングセンターニットーモール4階,2,shop_id=3549,01 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),02 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08)
namco熊谷店,埼玉県熊谷市銀座２丁目９７番地 ＣＡＲＰＡ,6,shop_id=1579,01 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),02 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),03 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),04 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),05 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),06 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08)
プラサカプコン羽生店,埼玉県羽生市川崎２－２８１－３ イオンモール羽生２階,4,shop_id=1937,01 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),02 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),03 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),04 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08)
ウェアハウス草加(別館),埼玉県草加市稲荷2丁目36番33号 ,4,shop_id=11703,01 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),02 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),03 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),04 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08)
ゲームファクトリーマグマ草加店,埼玉県草加市氷川町１１３２－１ ,4,shop_id=5864,01 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),02 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),03 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),04 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08)
ラウンドワン草加,埼玉県草加市谷塚上町204-1 ,2,shop_id=11649,01 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),02 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08)
アドアーズ蕨,埼玉県蕨市塚越1-4-4 ラ・セーヌビル2F,2,shop_id=11619,01 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),02 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08)
FUNFUN越谷店,埼玉県越谷市南荻島2770-1 ,6,shop_id=11776,01 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),02 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),03 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),04 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),05 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),06 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08)
GiGO南越谷ラクーン,埼玉県越谷市南越谷1-15-1 ラクーン南越谷2F ,2,shop_id=11865,01 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),02 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08)
ウェアハウス越谷店,埼玉県越谷市南荻島841番地1 ,2,shop_id=11121,01 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),02 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08)
ユーズランド越谷店,埼玉県越谷市レイクタウン4-2-2 イオンレイクタウンKAZE 3階,6,shop_id=5665,01 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),02 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),03 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),04 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),05 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),06 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08)
ラウンドワンさいたま・鴻巣,埼玉県鴻巣市箕田3163-7 ,2,shop_id=11643,01 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),02 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08)
ラウンドワンさいたま・上里店,埼玉県児玉郡上里町大字金久保394-1 ,2,shop_id=5670,01 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),02 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08)
ビッグボウル杉戸,埼玉県北葛飾郡杉戸町杉戸2338 ,2,shop_id=12300,01 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),02 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08)
キャッツアイ八千代店,千葉県八千代市緑が丘西2丁目13番地3 ism緑が丘内 ,4,shop_id=3868,01 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),02 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),03 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),04 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08)
GiGO 千葉,千葉県千葉市中央区富士見2-4-1 富士ビル,4,shop_id=6430,01 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),02 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),03 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),04 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08)
GiGO幕張,千葉県千葉市美浜区ひび野1-8 メッセアミューズモール1階,2,shop_id=4010,01 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),02 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08)
GiGO稲毛オーツーパーク,千葉県千葉市稲毛区園生町380-1 オーツパーク,2,shop_id=3935,01 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),02 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08)
アミューズメントパフェパレパレ稲毛長沼店,千葉県千葉市稲毛区長沼原町731-17 フレスポ稲毛A棟-4,2,shop_id=8996,01 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),02 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08)
キャッツアイ東千葉店,千葉県千葉市中央区祐光3丁目2番1号 ,4,shop_id=3872,01 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),02 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),03 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),04 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08)
スポーツウェーブ鉄腕24浜野店,千葉県千葉市中央区浜野町1025-59 ,4,shop_id=6682,01 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),02 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),03 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),04 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08)
スポーツウェーブ鉄腕24稲毛長沼店,千葉県千葉市稲毛区長沼原町697 ,4,shop_id=5581,01 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),02 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),03 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),04 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08)
アピナ印西店,千葉県印西市原1-2 ビックホップガーデンモール印西2階,2,shop_id=11334,01 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),02 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08)
プラサカプコン富津店,千葉県富津市青木１２４－１ イオンモール富津,2,shop_id=1908,01 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),02 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08)
千葉レジャーランド成東店,千葉県山武市姫島111-1 ,4,shop_id=2409,01 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),02 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),03 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),04 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08)
ゲームチャリオット五井店,千葉県市原市五井中央西2-1-2 ,2,shop_id=9696,01 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),02 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08)
ゲームランドちはら台店,千葉県市原市ちはら台西3-4 unimoちはら台ショッピングセンター2階,4,shop_id=2711,01 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),02 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),03 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),04 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08)
ラウンドワン市原,千葉県市原市八幡北町3-5-1 ,4,shop_id=11673,01 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),02 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),03 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),04 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08)
DAIKEIEN P2,千葉県市川市大町３５９ ,4,shop_id=5727,01 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),02 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),03 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),04 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08)
タイトーFステーション市川妙典店,千葉県市川市妙典4-1-1 イオン市川妙典2番街2階,4,shop_id=11525,01 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),02 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),03 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),04 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08)
ラウンドワン市川鬼高,千葉県市川市鬼高4-1-3 ,2,shop_id=11654,01 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),02 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08)
本八幡ゲームUNO,千葉県市川市八幡2-16-6 八幡旗ビルB1F,4,shop_id=11710,01 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),02 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),03 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),04 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08)
プラサカプコン成田店,千葉県成田市ウイング土屋２４ イオン成田２階,2,shop_id=1913,01 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),02 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08)
GiGO我孫子,千葉県我孫子市柴崎47-1 GiGO我孫子,2,shop_id=7520,01 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),02 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08)
GiGO旭,千葉県旭市ニ3150-1 GiGO旭,2,shop_id=1261,01 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),02 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08)
タイトーステーション旭サンモール店,千葉県旭市イ－２６７６－１ イオン旭３Ｆ,2,shop_id=3622,01 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),02 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08)
イスカンダル木更津,千葉県木更津市潮見4-1-2 イスカンダル木更津,4,shop_id=3321,01 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),02 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),03 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),04 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08)
ソユーゲームフィールド木更津店,千葉県木更津市築地１番４ イオンモール木更津２階,2,shop_id=8756,01 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),02 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08)
モーリーファンタジー木更津店,千葉県木更津市築地１－４ イオンモール木更津,2,shop_id=8800,01 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),02 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08)
GiGO八柱,千葉県松戸市日暮1-1-1 八柱駅第2ビル2F,2,shop_id=8928,01 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),02 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08)
namco松戸店,千葉県松戸市松戸1230-1 ピアザ松戸1階,10,shop_id=473,01 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),02 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),03 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),04 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),05 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),06 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),07 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),08 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),09 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),10 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08)
GiGO 柏,千葉県柏市柏 1-1-11 ファミリかしわB1FB1F,4,shop_id=11690,01 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),02 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),03 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),04 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08)
タイトーFステーション柏中央,千葉県柏市十余二249-5 ,4,shop_id=3354,01 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),02 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),03 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),04 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08)
タイトーステーション柏店,千葉県柏市柏２－３－１ フーサワビル,2,shop_id=6615,01 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),02 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08)
モーリーファンタジー柏店,千葉県柏市豊町2丁目5番25号 イオンモール柏2階,2,shop_id=2275,01 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),02 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08)
ラウンドワンスタジアム アリオ柏店,千葉県柏市大島田950-1 セブンパークアリオ柏 1070,2,shop_id=9440,01 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),02 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08)
柏ヤングボウル,千葉県柏市南柏中央11-1 ,2,shop_id=11731,01 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),02 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08)
ウェアハウス南流山,千葉県流山市南流山4-16-6 ,4,shop_id=11701,01 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),02 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),03 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),04 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08)
GiGOイオン新浦安ショッピングセンター,千葉県浦安市入船1-4-1 イオン新浦安4階,2,shop_id=11577,01 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),02 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08)
ゲームプラザセントラル浦安店,千葉県浦安市北栄1-16-15第四セントラルビル ,6,shop_id=11768,01 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),02 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),03 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),04 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),05 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),06 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08)
ゲームランド 津田沼店,千葉県習志野市津田沼1-23-1 ,4,shop_id=10088,01 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),02 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),03 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),04 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08)
シルクハット 津田沼,千葉県習志野市津田沼1-2-1 十三ビル 地下1階,4,shop_id=11529,01 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),02 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),03 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),04 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08)
ラウンドワン習志野,千葉県習志野市芝園1-4-5 ,2,shop_id=11676,01 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),02 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08)
アドアーズ船橋店,千葉県船橋市本町1-31-26 ,2,shop_id=8634,01 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08),02 2024-02-25UT SEASON:01/UT SEASON:01UTブースター－(※リンクseason08)
