機動戦士ガンダムエクストリームバーサス2 オーバーブースト』「2024EXVS.2 OVER BOOST PLAY CAMPAIGN Vol.1,2024年3月26日(火)07:00〜2024年4月14日(日)23:59
キャッツアイ新札幌,北海道札幌市厚別区厚別東五条1　ホーマックスーパーデポ厚別東店横
アミューズメントスペース遊ランド稚内,北海道稚内市港5-8-15
GiGO ドリームタウン白樺,北海道帯広市白樺十六条西2　ドリームタウン白樺内
キャッツアイ清田,北海道札幌市清田区清田一条1-20-1
BIG BANG 北見,北海道北見市中央三輪7-446-1
キャッツアイ新川,北海道札幌市北区新川二条7-1-7
キャッツアイ苫小牧駅前,北海道苫小牧市木場町1-3
キャッツアイ恵庭,北海道恵庭市住吉町2-9-1
キャッツアイ東苗穂,北海道札幌市東区東苗穂六条2-1-25
ディノスパーク札幌手稲,北海道札幌市手稲区前田一条11　西友手稲店3F
GiGO 室蘭,北海道室蘭市東町4-31-3
GiGO 帯広稲田,北海道帯広市稲田町南8線西12-1　帯広スズランボウル内
タイトーステーション千歳,北海道千歳市北栄2-12-5
GiGO 札幌駅西口,北海道札幌市北区北六条西6　JR高架下
namco札幌西町,北海道札幌市西区西町北13-1　ワンダーシティ札幌
キャッツアイ篠路,北海道札幌市北区篠路一条4-6-30
GiGO BOWLイオンモール苫小牧,北海道苫小牧市柳町3-1-20　イオンモール苫小牧2F
BIG BANG 函館,北海道函館市梁川町9-3　パボッツ函館3F
ラウンドワンスタジアム旭川,北海道旭川市永山三条1-4-7
ラウンドワンスタジアム函館,北海道函館市西桔梗町848-11
BIG BANG 室蘭,北海道室蘭市中島本町2-8-1
GiGO 北見,北海道北見市西三輪5-1-16
アドアーズ札幌北42条,北海道札幌市東区北四十二条東7-1-1　ドン・キホーテ北42条店2F
ラウンドワンスタジアム札幌北21条,北海道札幌市東区北二十一条東1-1-21
ラウンドワンスタジアム札幌・白石本通,北海道札幌市白石区本通16-北1-50
BIG BANG 釧路,北海道釧路郡釧路町木場2-1
アミューズメントスペース遊ランド春光,北海道旭川市春光一条7-2-25　第2ダイワビル2F
ラウンドワン札幌すすきの,北海道札幌市中央区南五条西3-6-1
タイトーステーション札幌狸小路2丁目,北海道札幌市中央区南三条西2-14　ニコービル
ゲームランド新さっぽろ,北海道札幌市厚別区厚別中央二条5-7　新さっぽろアークシティ　カテプリ新さっぽろ3F
キャッツアイ宮の沢,北海道札幌市手稲区西宮の沢五条2-11-15
ゲームフェスタミタマ,青森県弘前市駅前町5-5
GiGO 八戸,青森県八戸市城下4-25-14
ソユースペースファンタジーインフィニ,青森県弘前市城東北3-10-1　さくら野百貨店弘前店4F
GiGO 弘前,青森県弘前市末広1-3-3
ユーズランド下田,青森県上北郡おいらせ町中野平40-1　イオンモール下田1F
PALO五所川原,青森県五所川原市唐笠柳字藤巻641-1　アクロスプラザ五所川原内
ファンタジードーム八戸,青森県八戸市江陽2-14-1　ラピア別棟
ラウンドワン青森,青森県青森市浜田3-1-1
ビンゴ一関,岩手県一関市山目字中野92-1
GiGO 水沢,岩手県奥州市水沢区佐倉河字鐙田4-1
タイトーステーション盛岡マッハランド,岩手県盛岡市上堂1-2-38
ゲームランド盛岡,岩手県盛岡市前潟4-7-1　イオンモール盛岡2F
G3ポロスイオンタウン北上,岩手県北上市里分4地割20-1　イオンタウン北上内
ラウンドワンスタジアム盛岡,岩手県盛岡市盛岡駅西通2-10-35
チャットタウン北上,岩手県北上市北鬼柳19-68　江釣子SCパル2F
テクノワールド,岩手県奥州市江刺区愛宕字梁川127-1
タイトーステーション仙台名掛丁,宮城県仙台市青葉区中央1-7-13
ゲームコーナー東部,宮城県仙台市若林区六丁の目中町26-60　斎喜東部ビル
GiGO 石巻,宮城県石巻市大街道東4-1-45
GiGO 名取,宮城県名取市飯野坂字土城堀57-1
THE 3RD PLANET BiVi仙台,宮城県仙台市宮城野区榴岡2-1-25　BiVi仙台駅東口2F
タイトーステーション仙台ベガロポリス,宮城県仙台市太白区西多賀5-24-1　ベガロポリス内
プラサカプコン石巻,宮城県石巻市茜平4-104　イオンモール石巻2F
ラウンドワン仙台苦竹,宮城県仙台市宮城野区苦竹1-7-10
スーパーノバ仙台利府,宮城県宮城郡利府町加瀬字新前谷地55-1　利府ペアガーデン内
GAME BANK 泉,宮城県仙台市泉区大沢2-5-4
ユーズランド大河原,宮城県柴田郡大河原町小島2-1　フォルテくらし館2F
スーパーノバイオン仙台中山,宮城県仙台市泉区南中山1-35-57　イオン仙台中山SC　イオン仙台中山店別館3F
GiGO 仙台,宮城県仙台市青葉区中央2-5-5
