mise,basyo							2018年03月06日2018年3月7日(水) ～ 4月8日(日)に開催されるスペシャルグッズキャンペーンの参加店舗一覧
キャッツアイ新川店,北海道札幌市北区新川二条7丁目1-7
ラウンドワン札幌白石本通店,北海道札幌市白石区本通１６丁目北１－５０
キャッツアイ新札幌店,北海道札幌市厚別区厚別東五条1-1-10
キャッツアイ清田店,北海道札幌市清田区清田１－１－２０－１
キャッツアイ手稲店,北海道札幌市手稲区前田３条１０丁目２－２１
キャッツアイ東苗穂店,北海道札幌市東区東苗穂6条2丁目1-25
ＢＩＧＢＡＮＧ函館,北海道函館市梁川町９－３テキサスビル３Ｆ
ラウンドワン函館店,北海道函館市西桔梗町８４８－１１
ＢＩＧＢＡＮＧ室蘭,北海道室蘭市中島本町２－８－１
ディノスパーク室蘭,北海道室蘭市東町4丁目31番3号 1階
ディノスパーク苫小牧,北海道苫小牧市柳町3丁目1番20号 ｲｵﾝﾓｰﾙ苫小牧 2階
namco札幌エスタ店,北海道札幌市中央区北5条西2-1-1札幌エスタ9F
ディノスパーク札幌中央,北海道札幌市中央区南3条西1丁目8番地ｽｶﾞｲﾋﾞﾙ1,2地下1階
タイトーステーション 札幌狸小路２丁目店,北海道札幌市中央区南３条西２丁目－１４
ディノスパークノルベサ,北海道札幌市中央区南3条西5丁目1番地1号NORBESA 5階
アドアーズ狸小路,北海道札幌市中央区南三条西４－１２－１アルシュビル５・６Ｆ
マキシム・ヒーロー,北海道札幌市北区北六条西6丁目1-2
キャッツアイ恵庭店,北海道恵庭市住吉町２丁目９－１
ラウンドワン札幌すすきの店,北海道札幌市中央区南五条西3-6-1
ラウンドワン札幌北２１条店,北海道札幌市東区北二十一条東１－１－２１
アミューズメントスペース遊ランド春光店,北海道旭川市春光1条7丁目2-25
ＢＩＧＢＡＮＧ滝川,北海道滝川市東町１－８－１４
アミューズメントスペース遊ランド旭川,北海道旭川市西御料５条２丁目
ラウンドワン旭川店,北海道旭川市永山三条１－４－７
ディノスパーク帯広,北海道帯広市白樺16条西2丁目 ﾄﾞﾘｰﾑﾀｳﾝ白樺 1階
ディノスパーク音更,北海道河東郡音更町木野大通西15丁目2番地12ﾋﾞｯｸﾞﾏｰﾄB棟
ＢＩＧＢＡＮＧ釧路,北海道釧路郡釧路町木場２－１
ＢＩＧＢＡＮＧ北見店,北海道北見市中央三輪7丁目４４６－１
ディノスパーク北見店,北海道北見市西三輪5丁目1番地16号
（株）光速憧路,北海道稚内市港5-8-15
ラウンドワン青森店,青森県青森市浜田３－１－１
セガワールド八戸Ｒ４５,青森県八戸市城下4-25-14
ゲームフェスタミタマ店,青森県弘前市駅前町5-5
セガ弘前,青森県弘前市末広1-3-3
ソユースペースファンタジーインフィニ,青森県弘前市城東北３－１０－１さくらの弘前店４Ｆ
青森メトロポリス,青森県青森市三好1-15-8
ユーズランド下田店,青森県上北郡おいらせ町中野平４０－１イオンモール下田１Ｆ
ゲームヴィクト盛岡,岩手県盛岡市大通２－６－１１　日興産業ビル地下１階
サンシャイン,岩手県盛岡市大通2-7-21ソレントビル1F
ラウンドワン盛岡店,岩手県盛岡市盛岡駅西通２－１０－３５
タイトーステーション 盛岡マッハランド店,岩手県盛岡市上堂１－２－３８マッハランド内
みらい夢津志田店,岩手県盛岡市津志田南３－１５－４５
ＢＩＮＧＯ一関,岩手県一関市山目字中野９２－１
セガ水沢,岩手県奥州市水沢区佐倉河字鎧田4-1
Ｇ３ポロスイオンタウン北上店,岩手県北上市里分四地割２０番地１
タイトーステーション 仙台名掛丁店,宮城県仙台市青葉区中央１－７－１３
タイトーステーション 仙台クリスロード店,宮城県仙台市青葉区中央２－３－２５
プレイランドエフワンＲ,宮城県仙台市青葉区中央２－６－６タベイビルＢ１Ｆ
仙台レジャーランド一番町店,宮城県仙台市青葉区一番町4-3-27ガリレア一番町ビル1Ｆ～3Ｆ
スーパーノバ仙台利府,宮城県宮城郡利府町加瀬字新前谷地５５－１
セガ名取セッツウイングス,宮城県名取市飯野坂字土城堀57-1
ビーカム松森店,宮城県仙台市泉区松森字斎兵衛５８－１
ＧＡＭＥＢＡＮＫ泉店,宮城県仙台市泉区大沢２－５－４
セガ仙台コロナワールド,宮城県仙台市宮城野区福室字田中前1番53-1
ラウンドワン仙台苦竹店,宮城県仙台市宮城野区苦竹１－７－１０
THE 3RD PLANET BiVi仙台店,宮城県仙台市宮城野区榴岡2-1-25
ゲームコーナー東部,宮城県仙台市若林区六丁の目中町26-60 斎喜東部ビル2F
セガワールド石巻,宮城県石巻市大街道東4-1-45
セガワールド佐沼,宮城県登米市迫町佐沼字中江2-5-8
セガワールド古川,宮城県大崎市古川城西15
ＰＡＬＯ古川,宮城県大崎市古川沢田筒場浦１５　イオン古川１階
ラウンドワン秋田店,秋田県秋田市卸町１－１－２
セガ秋田,秋田県秋田市茨島1-1-16
カレッジスクエア,山形県山形市小白川町１－１－７
セガワールド北山形,山形県山形市北町1-3-20
ビーカム成沢店,山形県山形市成沢西５－３－２７
ゲームゾーントレジャー吉原店,山形県山形市前明石１３５２－５ゲームプラザＢＥ・ＩＮ２内１F
セガ米沢,山形県米沢市大字花沢字タナコ原177
スーパーノバ天童,山形県天童市南町1-5-26
トレジャー新庄店,山形県新庄市金沢沖１０６８
アピナ鶴岡店,山形県鶴岡市文下字広野１－１
ＡＧスクエア庄内店,山形県東田川郡三川町猪字大堰端326番地6
